Site_ID,Location_ID,Country,Sample_ID,Date,Laboratory,Contact_name,Contact_email,Paper_code,"Latitude, WGS 84","Longitude, WGS 84",Soil_type,Veg_type,Sample_location,PW_soil_descrip,Cathcment_size,Wetland_cover,Depth_sample,THg,THg_err,DHg,DHg_err,Filter_Size,MeHg,MeHg_err,TOC,TOC_err,DOC,DOC_err,RHgC,Turbidity,pH,EC,Alk,P,Cl,SO4,TDS,Notes,Collector,Range Flag,Outlier Flag,,
Lena,NA,Russia,NA,2017-08-06,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,7.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2017-11-01,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,3.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2017-12-09,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,6.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2012-06-23,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,4.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2012-08-21,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,3.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2012-10-06,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,2.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2012-12-16,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2013-03-07,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2013-05-02,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,2.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2013-07-26,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,11.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2013-09-19,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,7.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2013-11-12,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2014-02-27,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,4.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2014-04-25,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,5.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2014-06-07,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,24.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,1,,
Kolyma,NA,Russia,NA,2014-08-25,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,5.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2014-10-10,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,2.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2014-12-21,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2015-01-22,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2015-03-24,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,2.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2015-05-12,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,2.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2015-07-22,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2015-09-19,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2015-11-27,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2016-02-05,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2016-04-24,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,2.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2016-06-20,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,3.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2016-08-18,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,2.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2016-10-03,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,3.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2017-05-31,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,13.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2017-08-07,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,9.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2017-10-02,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,4.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Kolyma,NA,Russia,NA,2017-12-01,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,68.75,161.3,NA,NA,River,NA,53000000,NA,1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yukon,NA,USA,NA,2012-06-12,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,27.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,1,,
Yukon,NA,USA,NA,2012-09-12,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,21.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,1,,
Yukon,NA,USA,NA,2013-03-22,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,4.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yukon,NA,USA,NA,2013-05-15,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,3.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yukon,NA,USA,NA,2013-09-11,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,13.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yukon,NA,USA,NA,2013-11-06,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,2.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yukon,NA,USA,NA,2014-02-13,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yukon,NA,USA,NA,2014-04-17,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yukon,NA,USA,NA,2014-06-23,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,12.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yukon,NA,USA,NA,2014-08-29,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,16.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yukon,NA,USA,NA,2015-02-26,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yukon,NA,USA,NA,2015-06-11,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,16.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yukon,NA,USA,NA,2015-08-18,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,10.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yukon,NA,USA,NA,2015-10-01,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,16.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yukon,NA,USA,NA,2016-01-14,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,7.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yukon,NA,USA,NA,2016-03-03,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,3.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yukon,NA,USA,NA,2016-04-14,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yukon,NA,USA,NA,2016-06-13,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,14.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yukon,NA,USA,NA,2016-09-01,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,11.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yukon,NA,USA,NA,2016-10-14,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,11.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yukon,NA,USA,NA,2016-12-19,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,2.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yukon,NA,USA,NA,2017-02-22,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yukon,NA,USA,NA,2017-04-18,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,18.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yukon,NA,USA,NA,2017-07-04,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,11.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yukon,NA,USA,NA,2017-08-24,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,14.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yukon,NA,USA,NA,2017-10-18,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,61.93,-162.88,NA,NA,River,NA,83000000,NA,1,12.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2012-06-07,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,20.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,1,,
Mackenzie,NA,Canada,NA,2012-08-09,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2012-10-03,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,4.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2012-11-30,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2013-01-26,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2013-03-29,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,2.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2013-06-18,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,17.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2013-07-18,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,12.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2013-09-01,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,5.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2013-11-30,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2014-02-01,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2014-04-16,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2014-06-06,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,9.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2014-08-09,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,5.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2014-10-13,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,2.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2014-12-24,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
